2010,11,10,솔트,2010-07-29,21360288000,21360288000,2869938,2869938,556,53679,미국,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"스릴러,액션",필립 노이스,안젤리나 졸리
2010,12,11,부당거래,2010-10-28,20996302500,20996302500,2722996,2722996,502,69703,한국,"필름트레인,(주)외유내강",씨제이엔터테인먼트,청소년관람불가,"범죄,드라마",류승완,"황정민,김승훈,류승범,유해진,천호진,마동석,김원범,최정현,황병국,조준현,조철현,박형준,한동욱,한상욱,한성희,류수경,한재덕,강유미,서지영,박광호,박미숙,박민정,박민정,박민정,전봉수,전진영,박세준,임정언,권성현,최우성,온세웅,연영식,오상진,김종민,이춘연,이유빈,백승익,오승현,이채은,이미도,이희준,오정세,안길강,김수현,조영진,정만식,차은재"
2010,13,12,시라노; 연애조작단,2010-09-16,19838369000,19838369000,2684783,2684783,415,77736,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,코미디",김현석,"엄태웅,이민정,최다니엘,박신혜,박철민,전아민,송새벽,류현경,김유경,박은성,조재형,송다은,한대룡,서대현,김대인,김상렬,이병규,유일한,이미도,이미소,김지영,이대연,권해효"
2010,14,13,타이탄,2010-04-01,21796996500,21796996500,2642483,2642483,694,87911,미국,워너 브러더스 픽쳐스,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",루이스 리테리어,"랄프 파인즈,샘 워싱턴,리암 니슨,알렉사 다바로스,젬마 아터튼"
2010,15,14,드래곤 길들이기,2010-05-20,27040606000,27040606000,2562412,2562412,563,57264,미국,드림웍스 애니메이션,"유니버설픽쳐스인터내셔널 코리아(유),씨제이엔터테인먼트",전체관람가,"애니메이션,코미디,어드벤처,가족",딘 데블로이스,"제이 바루첼,제라드 버틀러"
2010,16,15,해리 포터와 죽음의 성물1,2010-12-15,16974636000,16974636000,2396988,2396988,717,40463,미국,헤이데이필름,워너브러더스 코리아(주),전체관람가,"미스터리,판타지",데이빗 예이츠,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트"
2010,17,16,하녀,2010-05-13,17038639000,17038639000,2267556,2267556,555,59621,한국,"(주)싸이더스,(주)미로비젼",(주)싸이더스,청소년관람불가,"스릴러,멜로/로맨스",임상수,"전도연,이정재,윤여정,서우,박지영,안서현,황정민,문소리,신재민,박지선,박지선,김지선,전신환"
2010,18,17,나잇&데이,2010-06-24,16777869600,16777869600,2243484,2243484,494,54797,미국,"뉴리전시 픽쳐스,리젠시 엔터프라이즈,이십세기폭스필름코퍼레이션,트리 라인 필름,로드레벨,핑크",이십세기폭스코리아(주),15세이상관람가,"액션,코미디",제임스 맨골드,"톰 크루즈,카메론 디아즈"
2010,19,18,슈렉 포에버,2010-07-01,22809145100,22809145100,2223851,2223851,561,51317,미국,드림웍스 애니메이션,씨제이엔터테인먼트,전체관람가,"애니메이션,코미디,가족",마이크 미첼,"마이크 마이어스,카메론 디아즈,에디 머피,안토니오 반데라스,장광,김옥경,이인성,이봉준"
2010,20,19,이상한 나라의 앨리스,2010-03-04,20334399500,20334399500,2147012,2147012,397,58393,미국,월트 디즈니 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"판타지,어드벤처,가족",팀 버튼,"조니 뎁,앤 해서웨이,헬레나 본햄 카터,크리스핀 글로버,미아 와시코브스카,마튼 초카스"
2010,21,20,초능력자,2010-11-10,15374489000,15374489000,2130606,2130606,612,58000,한국,영화사 집,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"SF,드라마",김민석,"강동원,김한나,고수,정은채,윤다경,최덕문,김수남,허명행,강민서,홍대성,홍대성,최장훈,김윤하,김한수,황상길,문용찬,이미경,채성원,유동헌,전상하,윤정빈,박아람,오정택,최윤석,김대현,김지원,이형훈,조덕제,류아벨,변희봉,김광규,김인권,김소진,이세랑"
2010,22,21,이클립스,2010-07-07,14945720000,14945720000,2069246,2069246,535,46355,미국,서미트 엔터티인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스,스릴러",데이빗 슬레이드,"크리스틴 스튜어트,로버트 패틴슨,테일러 로트너"
2010,23,22,쩨쩨한 로맨스,2010-12-01,15338827000,15338827000,2009586,2009586,450,46199,한국,(주)크리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"코미디,멜로/로맨스",김정훈,"이선균,최강희,류현경,오정세,석정현,조성환,송유하,최현숙,추연규,류지혜,정구영,박성일,이원종,최희진,신동환,조은지"
2010,24,23,페르시아의 왕자: 시간의 모래,2010-05-27,14483501000,14483501000,1970823,1970823,567,51307,미국,월트 디즈니 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,"액션,어드벤처,판타지",마이크 뉴웰,"제이크 질렌할,젬마 아터튼,벤 킹슬리"
2010,25,24,퍼시 잭슨과 번개 도둑,2010-02-11,13158158500,13158158500,1846180,1846180,334,43667,미국,폭스2000픽처스,이십세기폭스코리아(주),12세이상관람가,"판타지,어드벤처",크리스 콜럼버스,"로건 레먼,피어스 브로스넌,우마 서먼,숀 빈,로자리오 도슨,케빈 맥키드"
2010,26,25,해결사,2010-09-09,13844624000,13844624000,1843404,1843404,525,59325,한국,(주)외유내강,"(주)넥스트엔터테인먼트월드(NEW),(주)에스비에스콘텐츠허브",15세이상관람가,"액션,스릴러",권혁재,"이영수,설경구,이정진,오달수,주진모,문정희,송새벽,김형주,황병국,서동필,김재민,박연정,김정팔,이영훈,이준규,이재인,이종석,박진우,이무생,조영진"
2010,27,26,악마를 보았다,2010-08-12,13919416500,13919416500,1817063,1817063,490,42721,한국,"(주)페퍼민트앤컴퍼니,(주)씨즈엔터테인먼트",(주)쇼박스,청소년관람불가,스릴러,김지운,"이병헌,최민식,조승민,신정훈,이준혁,김인서,남보라,최문숙,박미선,장정원,윤채영,정지윤,이현용,최무성,천호진,한송이,오산하,조덕제,최진호,전국환,김강일"
2010,28,27,로빈 후드,2010-05-13,11560588500,11560588500,1570681,1570681,544,41953,미국,유니버셜 픽쳐스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,드라마,사극",리들리 스콧,"러셀 크로우,케이트 블란쳇,막스 본 시도우"
2010,29,28,무적자,2010-09-16,11629780500,11629780500,1546132,1546132,412,46186,한국,핑거프린트(주),씨제이엔터테인먼트,15세이상관람가,"드라마,액션",송해성,"주진모,송승헌,김강우,조한선,최재원,홍의정,이신성,임형준,신창수,박현,한상현,류근형,이소희,김재형,김철준,양은혜,서태화,박진우,김해곤"
2010,30,29,황해,2010-12-22,11524115000,11524115000,1497242,1497242,618,23295,한국,㈜팝콘필름,"(주)쇼박스,이십세기폭스코리아(주)",청소년관람불가,"스릴러,액션,범죄",나홍진,"김윤석,하정우,조성하,이철민,박윤호,김기석,박재홍,안서현,박창수,노남석,김기환,백승철,진명,김봉주,고해성,장윤영,권귀덕,강민규,임만규,정명식,임재민,김재화,김윤정,박병은,조재윤,이엘,이영수,장소연,이희준,송원종,정대용,황석정,유하복,최욱,손강국,정만식,공정환,이유미"
2010,31,30,토이 스토리 3,2010-08-05,14319338600,14319338600,1458865,1458865,393,28615,미국,"픽사 애니메이션 스튜디오,월트디즈니 애니메이션 스튜디오",한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"가족,코미디,판타지",리 언크리치,"톰 행크스,조앤 쿠삭"
2010,32,31,구르믈 버서난 달처럼,2010-04-28,10241716500,10241716500,1383867,1383867,506,48314,한국,"(주)영화사아침,(주)타이거픽쳐스",에스케이텔레콤(주),15세이상관람가,"사극,액션",이준익,"황정민,김성훈,차승원,한지혜,백성현,신영훈,김영훈,함철훈,박광설,박미령,정선미,임재윤,권성영,김여정,이달형,박수정,이필훈,양명헌,송영창,박진우,신정근,이해영,김보연,김창완,정재헌,김상호"
2010,33,32,라스트 에어벤더,2010-08-19,13854892500,13854892500,1371164,1371164,399,32416,미국,파라마운트 픽쳐스,씨제이엔터테인먼트,전체관람가,"액션,가족,판타지,어드벤처",M. 나이트 샤말란,"잭슨 라스본,데브 파텔,노아 링어,니콜라 펠츠"
2010,34,33,헬로우 고스트,2010-12-22,9796273500,9796273500,1356230,1356230,472,22865,한국,(주)워터앤트리,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"코미디,드라마",김영탁,"차태현,강예원,이문수,고창석,장영남,천보근,신성일,이창수,라미란,이한위,조덕제,박길수,안길강"
2010,35,34,육혈포 강도단,2010-03-18,8651186000,8651186000,1214237,1214237,319,51941,한국,(주)전망좋은 영화사,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,드라마,액션",강효진,"나문희,김수미,김혜옥,임창정,김희원,김광규,강경헌,성소원,김민태,박영희,함성원,김기환,강선미,강선미,서성종,김규동,최동헌,유영채,윤미영,이채은,라미란,장원영,남문철,서승원,이세랑"
2010,36,35,심야의 F.M.,2010-10-14,9179170500,9179170500,1208306,1208306,423,50423,한국,"(주)주말의 명화,(주)홍필름",롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"스릴러,범죄",김상만,"수애,유지태,정혜영,김동협,제정훈,조영천,김유화,신다은,김보라,최다연,정유미,최용준,김수홍,김윤태,정만식,김규선"
2010,37,36,레지던트 이블 4: 끝나지 않은 전쟁 3D,2010-09-16,14533948000,14533948000,1190008,1190008,337,37849,독일,콘스탄틴 필름 프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜,청소년관람불가,"공포(호러),스릴러,액션",폴 W.S. 앤더슨,"밀라 요보비치,웬트워스 밀러"
2010,38,37,나니아 연대기: 새벽 출정호의 항해,2010-12-08,10889884000,10889884000,1140201,1140201,493,32481,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),전체관람가,"판타지,가족,어드벤처",마이클 앱티드,"벤 반스,조지 헨리,윌 폴터,윌 폴터,스캔더 킨즈,윌리엄 모즐리,윌리엄 모즐리,안나 팝플웰"
2010,39,38,용서는 없다,2010-01-07,8544828000,8597290000,1118277,1125154,323,33614,한국,"㈜더드림앤드픽쳐스,(주)시네마서비스",(주)시네마서비스,청소년관람불가,"범죄,스릴러",김형준,"설경구,류승범,한혜진,성지루,박상욱,이정우,김혁,강규환,신민섭,조수빈,강승완,김대상,김도엽,최규동,유태경,임두영,정영훈,정승연,정재훈,최원영,최윤정,최은경,임영진,이종석,남경읍,김홍파,김종수,이도겸,유다인"
2010,40,39,베스트셀러,2010-04-15,7983184500,7983184500,1081752,1081752,308,41064,한국,"(주)에코필름,데이지엔터테인먼트",(주)시너지하우스 (시너지),15세이상관람가,"미스터리,스릴러,드라마",이정호,"엄정화,류승룡,이도경,김화영,조상원,남동협,박혁,주명훈,강정식,김대영,이연,이준호,박사랑,김홍파,최무성,조진웅,이성민,오정세,이용녀,조희봉,서이숙"
2010,41,40,김종욱 찾기,2010-12-08,7894328000,7894328000,1081748,1081748,427,31167,한국,(주)수필름,씨제이엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",장유정,"임수정,공유,최지호,이청아,최혜림,조재은,박혜경,권영복,김나정,고지광,유정희,장영주,정동화,정원조,오나라,이우승,김대현,이창원,정준하,오만석,장영남,김강현,최일화,신문성,류승수"
2010,42,41,마루 밑 아리에티,2010-09-09,7649985500,7649985500,1065967,1065967,337,29804,일본,스튜디오 지브리,씨제이엔터테인먼트,전체관람가,애니메이션,요네바야시 히로마사,"시다 미라이,카미키 류노스케,미우라 토모카즈,이선영,엄상현,장광,최수민,홍범기"
2010,43,42,셜록 홈즈,2009-12-23,7787961500,16030423000,1052059,2183500,359,25768,미국,,워너브러더스 코리아(주),12세이상관람가,"미스터리,범죄,어드벤처",가이 리치,"로버트 다우니 주니어,주드 로"
2010,44,43,슈퍼 배드,2010-09-16,9717463000,9717463000,1027050,1027050,338,24577,미국,일루미네이션 엔터테인먼트,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,가족","피에르 꼬팽,크리스 리노드","미란다 코스그로브,스티브 카렐,태연,서현"
2010,45,44,파괴된 사나이,2010-07-01,7692092100,7692092100,1012310,1012310,363,31985,한국,"아이러브시네마,(주)아이필름홀딩스",(주)시너지하우스 (시너지),청소년관람불가,"드라마,스릴러",우민호,"김명민,엄기준,박주미,이병준,김소현,이경근,박지애,김병욱,김태호,최민서,이희주,임윤주,박수용,오민석,이나경,신현종,안서현"
2010,46,45,셔터 아일랜드,2010-03-18,7407854500,7407854500,990223,990223,272,29043,미국,파라마운트 픽쳐스,씨제이엔터테인먼트,15세이상관람가,"드라마,미스터리,스릴러",마틴 스콜세지,"마크 러팔로,레오나르도 디카프리오"
2010,47,46,방가? 방가!,2010-09-30,7013842000,7013842000,972431,972431,312,41556,한국,(주)상상역엔터테인먼트,(주)시너지하우스 (시너지),12세이상관람가,"코미디,드라마",육상효,"김인권,김정태,신현빈,칸 모하마드 아사두즈만,홍덕표,노재훈,이호정,전병덕,최연우,정석용,신정근,전국환,박영수"
2010,48,47,평행이론,2010-02-18,6793066000,6793066000,921111,921111,265,32341,한국,"(주)다세포클럽,씨제이엔터테인먼트",씨제이엔터테인먼트,15세이상관람가,"스릴러,액션,드라마,미스터리",권호영,"지진희,심호성,이종혁,하정우,윤세아,박병은,강동우,권정민,서강호,장원석,박경원,이훈재,박상혁,오성진,오현경,최은찬,김태훈,신정만,박사랑,유하복"
2010,49,48,투어리스트,2010-12-09,6728872000,6728872000,901843,901843,418,26842,미국,지케이필름,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"드라마,스릴러",플로리안 헨켈 폰 도너스마르크,"안젤리나 졸리,조니 뎁"
2010,50,49,스카이 라인,2010-11-24,6320601500,6320601500,860340,860340,427,31690,미국,블랙먼데이필름서비스,(주)화앤담이엔티,12세이상관람가,"액션,스릴러,SF","콜린 스트로즈,그렉 스트로즈","에릭 벌포,스카티 톰슨,토니 블랙,브리타니 다니엘,크리스탈 리드,닐 홉킨스,데이빗 제야스"
2010,51,50,고死 두 번째 이야기: 교생실습,2010-07-28,5802318000,5802318000,857038,857038,313,23307,한국,(주)코어콘텐츠미디어,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"공포(호러),스릴러",유선동,"김수로,황정음,윤시윤,김민영,박지연,박은빈,강내균,강성용,권현상,윤승아,황병현,박영주,박진수,남보라,박혜연,김기철,이동희,지성한,김도연,유미나,이상진,최민선,전상호,박상아,최아진,이종원,이용녀,지창욱,김진황"
2010,52,51,A-특공대,2010-06-10,5795794000,5795794000,777985,777985,323,26460,미국,듄 엔터테인먼트,이십세기폭스코리아(주),15세이상관람가,액션,조 카나한,"리암 니슨,퀸튼 잭슨,브래들리 쿠퍼,제시카 비엘,샬토 코플리,패트릭 윌슨"
2010,53,52,주유소 습격사건 2,2010-01-21,5379208500,5379208500,729834,729834,315,27844,한국,"㈜감독의집,(주)시네마서비스",(주)시네마서비스,15세이상관람가,"액션,코미디",김상진,"지현우,조한선,박영규,송율규,정재훈,문원주,나해리,탁트인,김정운,강경덕,신승훈,조영민,김윤성,박진영,배선옥,백종민,강승완,정규영,정찬석,김상진,유승우,유용주,박상욱,이세미,정지호,이영식,김태훈,이정임,이미도,조덕현,박상면,이도겸"
2010,54,53,마음이2,2010-07-21,4631432000,4631432000,696382,696382,262,20458,한국,"북경금전영업유한공사,(주)씨엘엔터테인먼트,(주)화인웍스",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,드라마,이정철,"달이,성동일,김정태,송중기,정훈영,신민철,정주연,최희선,왕석현,권해효"
2010,55,54,내 깡패 같은 애인,2010-05-20,5028520000,5028520000,688639,688639,265,25806,한국,(주)제이케이필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,코미디,멜로/로맨스",김광식,"박중훈,정유미,박원상,정우혁,정인기,권세인,노승범,민경진,조원철,박정원,황혜영,박화진,유영기,유지연,장석훈,정소희,최원태,송경의,이채은,권율"
2010,56,55,스텝 업 3D,2010-08-05,7345439000,7345439000,671845,671845,250,14805,미국,오프스프링,(주)화앤담이엔티,12세이상관람가,"드라마,멜로/로맨스",존 추,"샤니 빈슨,릭 말람브리,애덤 G. 세바니"
2010,57,56,하늘에서 음식이 내린다면,2010-02-11,5413862500,5413862500,654510,654510,282,16556,미국,소니 픽쳐스 애니메이션,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"애니메이션,가족","필 로드,크리스 밀러","빌 헤이더,제임스 칸,앤디 샘버그,안나 패리스"
2010,58,57,새미의 어드벤쳐,2010-12-15,6108607500,6108607500,647860,647860,309,14302,벨기에,엔웨이브필름,씨제이엔터테인먼트,전체관람가,"애니메이션,어드벤처",벤 스타센,"멜라니 그리피스,이사벨 퍼만,유리 로웬탈,대성,최설리(설리),윤형빈"
2010,59,58,오션스,2010-07-28,4403647500,4403647500,640632,640632,212,14915,프랑스,가라티필름,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"다큐멘터리,드라마","자끄 페렝,자크 클로드","정보석,배한성,진지희"
2010,60,59,명탐정 코난: 천공의 난파선,2010-07-21,4002088500,4002088500,618420,618420,235,11902,일본,도쿄 무비 신사,에이원엔터테인먼트,전체관람가,"애니메이션,가족",야마모토 야스이치로,"타카야마 미나미,야마자키 와카나,야마구치 캇페이,하야시바라 메구미,호리카와 료,김선혜,강수진"
2010,61,60,이층의 악당,2010-11-24,4271750500,4271750500,596851,596851,379,26998,한국,(유)이층의 악당 문화산업전문회사,(주)싸이더스,15세이상관람가,"코미디,미스터리",손재곤,"오재균,한석규,김혜수,송병철,한민,권혁석,서정수,유승호,이현숙,김우혁,지우,동호,이용녀"
2010,62,61,그린 존,2010-03-25,4460075000,4460075000,596403,596403,268,27563,미국,유니버셜 픽쳐스,(주)싸이더스,15세이상관람가,"드라마,전쟁,액션",폴 그린그래스,"맷 데이먼,제이슨 아이삭스"
2010,63,62,반가운 살인자,2010-04-08,4285830500,4285830500,590531,590531,264,29724,한국,(주)영화사소풍,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,스릴러",김동욱,"김미소,유오성,김동욱,심은경,김응수,허행욱,신정민,김태형,김정식,이미도,송옥숙"
2010,64,63,레터스 투 줄리엣,2010-10-06,4270689500,4270689500,582958,582958,283,28683,미국,서미트 엔터티인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"멜로/로맨스,코미디",게리 위닉,"아만다 사이프리드,크리스토퍼 에건,가엘 가르시아 베르날,바네사 레드그레이브"
2010,65,64,퀴즈왕,2010-09-16,4188846000,4188846000,573001,573001,321,23579,한국,소란플레이먼트(주),(주)시네마서비스,15세이상관람가,코미디,장진,"김수로,한재석,송영창,류승룡,장영남,이지용,류덕환,손일준,조덕현,박준서,한상구,한수진,고성일,장진,이수영,김용구,이태웅,이종필,김병옥,이철민,김원해,이한위,이해영,심은경"
2010,66,65,마법사의 제자,2010-07-21,4057522000,4057522000,570775,570775,300,19017,미국,,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,"드라마,액션,판타지,어드벤처",존 터틀타웁,"니콜라스 케이지,모니카 벨루치"
2010,67,66,라스트 갓파더,2010-12-29,3953691500,3953691500,543544,543544,493,8275,한국,㈜영구아트,씨제이엔터테인먼트,12세이상관람가,코미디,심형래,"심형래,마이클 리스폴리,하비 케이틀,제이슨 미웨스,조셀린 도나휴,안소희"
2010,68,67,앨빈과 슈퍼밴드2,2009-12-30,3411479000,4113157000,511322,617085,244,14053,미국,,이십세기폭스코리아(주),전체관람가,"가족,코미디,드라마",베티 토머스,"저스틴 롱,매튜 그레이 구블러,제이슨 리"
2010,69,68,소셜 네트워크,2010-11-18,3744100000,3744100000,509177,509177,310,18695,미국,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,드라마,데이빗 핀처,"제시 아이젠버그,앤드류 가필드,저스틴 팀버레이크,아미 해머"
2010,70,69,피라냐,2010-08-26,5661671000,5661671000,505836,505836,310,22744,미국,아톰셰어 엔터테인먼트,에스케이텔레콤(주),청소년관람불가,"액션,공포(호러),스릴러",알렉산더 아야,"엘리자베스 슈,제시카 스자르,제리 오코넬,아담 스콧,빙 라메스"
2010,71,70,먹고 기도하고 사랑하라,2010-09-30,3674965000,3674965000,500266,500266,324,22299,미국,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜,15세이상관람가,"드라마,멜로/로맨스",라이언 머피,"줄리아 로버츠,제임스 프랑코,제임스 프랭코"
2010,72,71,불량남녀,2010-11-04,3562190000,3562190000,483387,483387,338,24441,한국,"㈜트라이앵글픽쳐스,㈜비오비시네마",(주)쇼박스,15세이상관람가,코미디,신근호,"임창정,엄지원,이영란,허서영,송혜진,정은우,임효우,김선국,박병렬,정슬기,오재진,하은설,조덕현,서태화,주영호,유순철,조재윤,한제인,김명국"
2010,73,72,레드,2010-11-03,3550436000,3550436000,482053,482053,317,22481,미국,서미트 엔터티인먼트,(주)화앤담이엔티,15세이상관람가,액션,로베르트 슈벤트케,"브루스 윌리스,모건 프리먼,존 말코비치,메리-루이스 파커,헬렌 미렌,칼 어번"
2010,74,73,친정엄마,2010-04-22,3321091000,3321091000,472009,472009,275,24994,한국,"(주)동아수출공사,아일랜드픽처스(주)",(주)싸이더스,전체관람가,"드라마,가족",유성엽,"김해숙,박진희,정현주,신창수,박준호,최태영,최혜경,권오현,강주연,서원상,최선영,장지연,김태훈,이전환,이미도,조영진"
2010,75,74,식객2 : 김치전쟁,2010-01-28,3243969500,3243969500,462714,462714,347,22753,한국,㈜이룸영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,드라마,"백동훈,김길형","김정은,진구,왕지혜,한혜숙,허동우,윤현아,박재영,이병준,박정미,황재희,한영수,문정은,이명우,김순태,김정원,오무영,전숙,이학석,이현옥,이혜림,김은숙,최종원,김영옥,박길수,김인우,신유주,리우진,이칸희"
2010,76,75,적인걸: 측천무후의 비밀,2010-10-06,3342474000,3342474000,459876,459876,292,23640,중국,후아위 브라더스 미디어,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,범죄,미스터리,스릴러",서극,"유덕화,양가휘,이빙빙,유가령,등초"
2010,77,76,언스토퍼블,2010-11-10,3273318500,3273318500,452320,452320,297,21495,미국,이십세기폭스필름코퍼레이션,이십세기폭스코리아(주),12세이상관람가,"액션,스릴러,드라마",토니 스콧,"덴젤 워싱턴,크리스 파인"
2010,78,77,대한민국 1%,2010-05-05,2244690500,2244690500,440372,440372,286,20352,한국,㈜기억속의매미,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"드라마,액션",조명남,"손병호,임원희,이아이,손종우,김형범,최제헌,이신성,최진영,한대희,문성진,고용석,장규순,전지운,윤의석,박순홍,이기원,김우영,임채무,동현배,김수현,박충선,현원"
2010,79,78,파라노말 액티비티,2010-01-13,3207923500,3209491500,438402,438598,184,17015,미국,브름하우스 프로덕션,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"공포(호러),미스터리,스릴러",오렌 펠리,"케이티 피더스턴,미카 슬로앳,마크 프레드릭스"
